,Crash_Year,Crash_Month,Crash_Day,Time_of_Day,Day_of_Week,City_or_Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2016+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
882,2017,December,2,12:00 midnight - 1:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,45,Suspected serious injury (A),Motor vehicle driver,23,Female
883,2017,December,2,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,55,Female
884,2017,January,3,7:00 AM - 8:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dawn,Rain,30,Possible injury (C),Motor vehicle driver,73,Male
885,2017,January,3,4:00 PM - 5:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Rain,35,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
886,2017,February,3,8:00 AM - 9:00 AM,Friday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,Cloudy,25,Suspected minor injury (B),Motor vehicle driver,58,Male
887,2017,February,3,12:00 noon - 1:00 PM,Friday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected minor injury (B),Motor vehicle driver,49,Male
888,2017,March,3,11:00 PM - 12:00 midnight,Friday,Wayne County: Taylor,Intersection crash,Not hit-and-run,Dark lighted,Clear,40,Suspected minor injury (B),Motor vehicle driver,35,Female
889,2017,March,3,2:00 AM - 3:00 AM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
890,2017,April,3,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,43,Female
891,2017,April,3,10:00 PM - 11:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Rain,35,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
892,2017,May,3,3:00 PM - 4:00 PM,Wednesday,Wayne County: Grosse Pointe Shores,Intersection crash,Hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,22,Male
893,2017,May,3,7:00 AM - 8:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,41,Male
894,2017,May,3,6:00 AM - 7:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dawn,Clear,25,Possible injury (C),Motor vehicle driver,57,Male
895,2017,May,3,1:00 PM - 2:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
896,2017,July,3,3:00 AM - 4:00 AM,Monday,Wayne County: Allen Park,Intersection crash,Not hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,32,Male
897,2017,July,3,4:00 PM - 5:00 PM,Monday,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,58,Female
898,2017,July,3,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,26,Female
899,2017,August,3,1:00 PM - 2:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,41,Male
900,2017,September,3,10:00 PM - 11:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,25,Suspected serious injury (A),Motor vehicle driver,52,Male
901,2017,September,3,2:00 AM - 3:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,30,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
902,2017,October,3,12:00 noon - 1:00 PM,Tuesday,Wayne County: Harper Woods,Not intersection crash,Not hit-and-run,Daylight,Clear,5,Possible injury (C),Motor vehicle driver,68,Female
903,2017,October,3,7:00 AM - 8:00 AM,Tuesday,Wayne County: Livonia,Intersection crash,Not hit-and-run,Dawn,Cloudy,45,Suspected minor injury (B),Motor vehicle driver,41,Male
904,2017,October,3,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,29,Female
905,2017,October,3,12:00 noon - 1:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,70,Male
906,2017,October,3,11:00 AM - 12:00 noon,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
907,2017,November,3,11:00 AM - 12:00 noon,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
908,2017,January,4,12:00 noon - 1:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected serious injury (A),Motor vehicle driver,42,Male
909,2017,January,4,7:00 PM - 8:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Snow,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
910,2017,March,4,7:00 PM - 8:00 PM,Saturday,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Dark lighted,Clear,25,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
911,2017,March,4,3:00 PM - 4:00 PM,Saturday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected serious injury (A),Motor vehicle driver,39,Male
912,2017,March,4,7:00 PM - 8:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,23,Female
913,2017,April,4,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Cloudy,35,Possible injury (C),Motor vehicle driver,DOB invalid,Male
914,2017,April,4,5:00 PM - 6:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,DOB invalid,Male
915,2017,April,4,11:00 AM - 12:00 noon,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
916,2017,May,4,10:00 PM - 11:00 PM,Thursday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Dark lighted,Rain,25,No injury (O),Motor vehicle driver,25,Male
917,2017,May,4,11:00 PM - 12:00 midnight,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Rain,35,Possible injury (C),Motor vehicle driver,29,Male
918,2017,June,4,8:00 AM - 9:00 AM,Sunday,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Daylight,Cloudy,25,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
919,2017,June,4,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,55,Male
920,2017,June,4,12:00 noon - 1:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Unknown,25,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
921,2017,July,4,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Fatal injury (K),Motor vehicle driver,27,Female
922,2017,July,4,12:00 noon - 1:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,28,Female
923,2017,July,4,10:00 AM - 11:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,No injury (O),Motor vehicle driver,25,Female
924,2017,August,4,1:00 PM - 2:00 PM,Friday,Wayne County: Garden City,Intersection crash,Not hit-and-run,Daylight,Clear,40,Possible injury (C),Motor vehicle driver,46,Female
925,2017,September,4,10:00 PM - 11:00 PM,Monday,Wayne County: Wyandotte,Intersection crash,Not hit-and-run,Dark unlighted,Clear,45,Suspected serious injury (A),Motor vehicle driver,22,Female
926,2017,October,4,2:00 PM - 3:00 PM,Wednesday,Wayne County: Redford Twp.,Intersection crash,Not hit-and-run,Daylight,Cloudy,45,Suspected serious injury (A),Motor vehicle driver,60,Male
927,2017,October,4,8:00 AM - 9:00 AM,Wednesday,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,36,Female
928,2017,October,4,11:00 AM - 12:00 noon,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,37,Male
929,2017,November,4,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Rain,30,Possible injury (C),Motor vehicle driver,34,Male
930,2017,November,4,9:00 AM - 10:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Cloudy,30,Possible injury (C),Motor vehicle driver,DOB invalid,Male
931,2017,December,4,10:00 PM - 11:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,Clear,25,Possible injury (C),Motor vehicle driver,71,Male
932,2017,December,4,5:00 PM - 6:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,30,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
933,2017,December,4,7:00 AM - 8:00 AM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
934,2017,January,5,7:00 AM - 8:00 AM,Thursday,Wayne County: Canton Twp.,Not intersection crash,Hit-and-run,Dark lighted,Cloudy,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
935,2017,January,5,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,Clear,45,Suspected minor injury (B),Motor vehicle driver,45,Male
936,2017,January,5,10:00 PM - 11:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,35,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
937,2017,February,5,2:00 AM - 3:00 AM,Sunday,Wayne County: Redford Twp.,Not intersection crash,Hit-and-run,Dark lighted,Clear,45,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
938,2017,March,5,7:00 PM - 8:00 PM,Sunday,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Dark lighted,Clear,10,Possible injury (C),Motor vehicle driver,23,Female
939,2017,March,5,2:00 AM - 3:00 AM,Sunday,Wayne County: Dearborn,Intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
940,2017,March,5,8:00 PM - 9:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dusk,Cloudy,25,Fatal injury (K),Motor vehicle driver,27,Female
941,2017,April,5,8:00 PM - 9:00 PM,Wednesday,Wayne County: Wayne,Not intersection crash,Not hit-and-run,Dark lighted,Rain,25,Suspected minor injury (B),Motor vehicle driver,51,Male
942,2017,May,5,12:00 noon - 1:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Rain,35,Possible injury (C),Motor vehicle driver,38,Female
943,2017,May,5,9:00 AM - 10:00 AM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Rain,30,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
944,2017,June,5,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,32,Female
945,2017,July,5,11:00 AM - 12:00 noon,Wednesday,Wayne County: Trenton,Not intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,Suspected minor injury (B),Motor vehicle driver,62,Female
946,2017,August,5,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,73,Female
947,2017,August,5,2:00 AM - 3:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
948,2017,October,5,10:00 AM - 11:00 AM,Thursday,Wayne County: Grosse Pointe,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,47,Female
949,2017,December,5,7:00 PM - 8:00 PM,Tuesday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,Clear,25,Fatal injury (K),Motor vehicle driver,33,Female
950,2017,December,5,4:00 PM - 5:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected serious injury (A),Motor vehicle driver,41,Female
951,2017,January,6,5:00 PM - 6:00 PM,Friday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,23,Female
952,2017,February,6,4:00 AM - 5:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,25,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
953,2017,March,6,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Rain,35,Suspected minor injury (B),Motor vehicle driver,41,Female
954,2017,March,6,6:00 PM - 7:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dawn,Clear,Uncoded & errors,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
955,2017,March,6,9:00 PM - 10:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Rain,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
956,2017,March,6,10:00 PM - 11:00 PM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Rain,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
957,2017,April,6,12:00 noon - 1:00 PM,Thursday,Wayne County: Harper Woods,Not intersection crash,Not hit-and-run,Daylight,Rain,35,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
958,2017,April,6,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Rain,30,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
959,2017,June,6,10:00 PM - 11:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,DOB invalid,Male
960,2017,July,6,2:00 PM - 3:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,46,Male
961,2017,August,6,10:00 PM - 11:00 PM,Sunday,Wayne County: Garden City,Not intersection crash,Hit-and-run,Dark unlighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
